FlightDate,Origin,DepDelay,ArrDelay,CRSElapsedTime,ActualElapsedTime
2013-09-23,SLC,-1,-5,122,117
2013-09-24,SLC,0,-3,120,116
2013-09-25,SLC,0,0,122,122
2013-09-26,SLC,2,0,122,119
2013-09-27,SLC,1,0,122,120
2013-09-28,SLC,0,-4,123,119
2013-09-29,SLC,2,0,123,121
2013-09-30,SLC,0,0,122,122
2013-10-01,SLC,-1,-3,122,119
2013-10-02,SLC,-2,-1,123,123
2013-10-03,SLC,3,1,124,121
2013-10-04,SLC,8,5,124,121
2013-10-05,SLC,1,0,123,121
2013-10-06,SLC,1,-2,124,120
2013-10-07,SLC,0,-1,123,121
2013-10-08,SLC,0,-3,122,119
2013-10-09,SLC,0,0,122,121
2013-10-10,SLC,2,2,123,122
2013-10-11,SLC,4,0,123,119
2013-10-12,SLC,-1,-4,124,122
2013-10-13,SLC,1,-2,124,120
2013-10-14,SLC,5,0,123,117
2013-10-15,SLC,2,-2,122,117
2013-10-16,SLC,0,-5,122,117
2013-10-17,SLC,0,-7,123,116
2013-10-18,SLC,0,-6,123,117
2013-10-19,SLC,0,-6,123,117
2013-10-20,SLC,0,-7,124,117
2013-10-21,SLC,0,-5,123,117
2013-10-22,SLC,0,-7,122,115
2013-10-23,SLC,0,-5,122,116
2013-10-24,SLC,1,-3,123,118
2013-10-25,SLC,0,-3,123,119
2013-10-26,SLC,-2,-6,123,119
2013-10-27,SLC,1,-3,124,119
2013-10-28,SLC,2,2,123,123
2013-10-29,SLC,-2,-7,122,117
2013-10-30,SLC,0,-3,123,120
2013-10-31,SLC,-1,-6,123,118
2013-11-01,SLC,0,-5,123,118
2013-11-02,SLC,-2,-8,123,118
2013-11-03,SLC,1,-1,125,122
2013-11-04,SLC,2,-1,123,119
2013-11-05,SLC,2,0,123,120
2013-11-06,SLC,-1,-7,123,117
2013-11-07,SLC,0,-5,124,118
2013-11-08,SLC,5,-2,124,116
2013-11-09,SLC,-1,-9,124,117
2013-11-10,SLC,0,-7,125,118
2013-11-11,SLC,0,-7,124,117
2013-11-12,SLC,-3,-9,122,116
2013-11-13,SLC,-2,-7,124,118
2013-11-14,SLC,0,-6,124,119
2013-11-15,SLC,-1,-6,124,120
2013-11-16,SLC,1,-2,125,121
2013-11-17,SLC,3,-3,124,118
2013-11-18,SLC,-1,-8,124,117
2013-11-19,SLC,-1,-6,122,117
2013-11-20,SLC,0,-5,124,119
2013-11-21,SLC,10,8,125,124
2013-11-22,SLC,9,2,125,118
2013-11-23,SLC,2,-4,125,118
2013-11-24,SLC,0,-7,125,118
2013-11-25,SLC,0,-3,123,119
2013-11-26,SLC,2,-1,123,119
2013-11-27,SLC,3,-2,124,118
2013-11-28,SLC,0,-4,122,116
2013-11-29,SLC,-1,-7,125,119
2013-11-30,SLC,0,-5,127,120
2013-12-01,SLC,0,-6,126,119
2013-12-02,SLC,8,3,126,120
2013-12-03,SLC,17,36,125,143
2013-12-04,SLC,14,13,123,123
2013-12-05,SLC,9,5,123,119
2013-12-06,SLC,7,3,123,118
2013-12-07,SLC,10,14,124,128
2013-12-08,SLC,16,21,122,127
2013-12-09,SLC,19,15,123,119
2013-12-10,SLC,10,4,122,117
2013-12-11,SLC,1,-1,123,119
2013-12-12,SLC,4,1,123,120
2013-12-13,SLC,4,3,123,122
2013-12-14,SLC,4,3,123,122
2013-12-15,SLC,14,13,124,123
2013-12-16,SLC,12,11,125,124
2013-12-17,SLC,5,5,124,124
2013-12-18,SLC,7,7,123,122
2013-12-19,SLC,138,169,137,167
2013-12-20,SLC,28,25,128,125
2013-12-21,SLC,33,45,130,142
2013-12-22,SLC,14,18,129,133
2013-12-23,SLC,8,2,127,122
2013-12-24,SLC,4,-1,130,124
2013-12-25,SLC,2,-1,128,124
2013-12-26,SLC,4,1,127,124
2013-12-27,SLC,4,4,127,127
2013-12-28,SLC,5,6,129,130
2013-12-29,SLC,13,10,128,125
2013-12-30,SLC,5,0,127,121
2013-12-31,SLC,3,-2,130,124
2014-01-01,SLC,9,6,127,123
2014-01-02,SLC,12,9,126,123
2014-01-03,SLC,24,22,125,123
2014-01-04,SLC,29,26,130,127
2014-01-05,SLC,24,17,127,120
2014-01-06,SLC,14,6,125,117
2014-01-07,SLC,13,7,125,119
2014-01-08,SLC,13,20,126,133
2014-01-09,SLC,9,15,127,133
2014-01-10,SLC,3,-2,126,120
2014-01-11,SLC,2,-2,127,122
2014-01-12,SLC,0,-3,127,124
2014-01-13,SLC,0,-8,127,119
2014-01-14,SLC,-1,-6,125,120
2014-01-15,SLC,0,-4,126,121
2014-01-16,SLC,2,-3,126,121
2014-01-17,SLC,3,-1,127,122
2014-01-18,SLC,0,-3,127,123
2014-01-19,SLC,5,0,126,121
2014-01-20,SLC,1,-3,127,122
2014-01-21,SLC,19,19,123,123
2014-01-22,SLC,6,4,126,124
2014-01-23,SLC,12,12,127,128
2014-01-24,SLC,2,-2,126,122
2014-01-25,SLC,2,-5,127,120
2014-01-26,SLC,3,-3,127,120
2014-01-27,SLC,4,-4,126,117
2014-01-28,SLC,-1,-9,124,115
2014-01-29,SLC,13,10,126,122
2014-01-30,SLC,19,14,126,122
2014-01-31,SLC,14,8,126,120
2014-02-01,SLC,8,5,127,124
2014-02-02,SLC,5,-3,127,119
2014-02-03,SLC,10,2,126,119
2014-02-04,SLC,7,4,124,122
2014-02-05,SLC,10,2,126,118
2014-02-06,SLC,12,5,127,120
2014-02-07,SLC,4,0,126,122
2014-02-08,SLC,5,0,128,122
2014-02-09,SLC,11,5,127,121
2014-02-10,SLC,6,0,126,120
2014-02-11,SLC,1,-5,125,117
2014-02-12,SLC,0,-7,122,115
2014-02-13,SLC,8,1,122,115
2014-02-14,SLC,6,0,127,120
2014-02-15,SLC,2,-4,131,123
2014-02-16,SLC,2,-5,127,119
2014-02-17,SLC,6,-1,126,119
2014-02-18,SLC,2,-5,127,119
2014-02-19,SLC,2,-5,127,119
2014-02-20,SLC,2,-3,127,121
2014-02-21,SLC,10,2,127,119
2014-02-22,SLC,5,-4,129,120
2014-02-23,SLC,4,-5,128,119
2014-02-24,SLC,3,-7,127,116
2014-02-25,SLC,0,-11,127,115
2014-02-26,SLC,1,-8,127,117
2014-02-27,SLC,7,0,128,119
2014-02-28,SLC,11,4,128,121
2014-03-01,SLC,10,3,131,124
2014-03-02,SLC,12,6,124,118
2014-03-03,SLC,6,0,125,119
2014-03-04,SLC,4,0,125,120
2014-03-05,SLC,5,1,125,121
2014-03-06,SLC,6,3,125,122
2014-03-07,SLC,1,-2,124,120
2014-03-08,SLC,4,0,128,124
2014-03-09,SLC,1,-2,126,122
2014-03-10,SLC,2,-3,125,119
2014-03-11,SLC,1,-3,125,119
2014-03-12,SLC,6,1,124,119
2014-03-13,SLC,0,-6,124,117
2014-03-14,SLC,0,-6,124,117
2014-03-15,SLC,3,-3,128,121
2014-03-16,SLC,2,-2,125,121
2014-03-17,SLC,15,11,125,120
2014-03-18,SLC,5,1,125,121
2014-03-19,SLC,1,-4,124,118
2014-03-20,SLC,0,-6,124,117
2014-03-21,SLC,0,-8,124,115
2014-03-22,SLC,0,-6,128,121
2014-03-23,SLC,0,-6,126,118
2014-03-24,SLC,2,-5,124,116
2014-03-25,SLC,0,-6,125,119
2014-03-26,SLC,3,0,124,121
2014-03-27,SLC,5,1,124,121
2014-03-28,SLC,3,-1,124,119
2014-03-29,SLC,2,-1,128,124
2014-03-30,SLC,13,18,126,131
2014-03-31,SLC,5,1,124,120
2014-04-01,SLC,4,0,125,121
2014-04-02,SLC,3,0,125,121
2014-04-03,SLC,6,3,123,120
2014-04-04,SLC,6,2,123,119
2014-04-05,SLC,0,-5,123,117
2014-04-06,SLC,0,-4,125,120
2014-04-07,SLC,4,0,123,118
2014-04-08,SLC,0,-6,125,119
2014-04-09,SLC,0,-5,124,119
2014-04-10,SLC,6,-1,123,115
2014-04-11,SLC,1,-4,123,117
2014-04-12,SLC,-1,-8,124,118
2014-04-13,SLC,3,0,125,122
2014-04-14,SLC,4,1,123,120
2014-04-15,SLC,5,1,125,121
2014-04-16,SLC,3,0,124,120
2014-04-17,SLC,2,-2,123,119
2014-04-18,SLC,0,-4,123,118
2014-04-19,SLC,-1,-7,124,118
2014-04-20,SLC,-3,-8,124,119
2014-04-21,SLC,1,-2,123,119
2014-04-22,SLC,6,4,125,123
2014-04-23,SLC,1,-2,124,120
2014-04-24,SLC,4,0,123,118
2014-04-25,SLC,1,-1,123,121
2014-04-26,SLC,1,-2,124,119
2014-04-27,SLC,6,4,125,123
2014-04-28,SLC,11,10,124,123
2014-04-29,SLC,1,-1,125,122
2014-04-30,SLC,17,13,123,120
2014-05-01,SLC,3,-1,123,118
2014-05-02,SLC,1,-5,123,116
2014-05-03,SLC,0,-6,124,118
2014-05-04,SLC,0,-5,125,119
2014-05-05,SLC,0,-5,123,118
2014-05-06,SLC,1,-2,124,120
2014-05-07,SLC,10,5,122,117
2014-05-08,SLC,10,6,122,118
2014-05-09,SLC,9,8,122,121
2014-05-10,SLC,3,-1,126,120
2014-05-11,SLC,4,0,125,121
2014-05-12,SLC,4,2,121,120
2014-05-13,SLC,5,0,123,118
2014-05-14,SLC,1,-3,123,118
2014-05-15,SLC,6,1,122,117
2014-05-16,SLC,6,-1,123,116
2014-05-17,SLC,1,-5,124,117
2014-05-18,SLC,1,-4,124,118
2014-05-19,SLC,4,-1,122,117
2014-05-20,SLC,1,-2,123,119
2014-05-21,SLC,7,3,123,120
2014-05-22,SLC,8,4,123,119
2014-05-23,SLC,5,1,121,116
2014-05-24,SLC,0,-4,126,122
2014-05-25,SLC,-1,-5,127,123
2014-05-26,SLC,0,-3,123,119
2014-05-27,SLC,2,0,123,121
2014-05-28,SLC,1,-1,123,120
2014-05-29,SLC,2,0,122,119
2014-05-30,SLC,5,1,122,118
2014-05-31,SLC,0,-5,124,118
2014-06-01,SLC,4,0,124,119
2014-06-02,SLC,4,-1,122,116
2014-06-03,SLC,0,-6,123,117
2014-06-04,SLC,3,-2,122,117
2014-06-05,SLC,3,-1,123,118
2014-06-06,SLC,2,-2,123,118
2014-06-07,SLC,2,-1,123,118
2014-06-08,SLC,7,4,124,121
2014-06-09,SLC,10,6,123,119
2014-06-10,SLC,3,0,123,121
2014-06-11,SLC,6,2,123,119
2014-06-12,SLC,6,7,122,124
2014-06-13,SLC,3,0,123,120
2014-06-14,SLC,4,0,123,119
2014-06-15,SLC,5,0,124,119
2014-06-16,SLC,3,0,123,120
2014-06-17,SLC,3,1,123,121
2014-06-18,SLC,8,7,123,122
2014-06-19,SLC,10,7,122,119
2014-06-20,SLC,8,3,123,119
2014-06-21,SLC,2,-1,123,119
2014-06-22,SLC,3,0,123,119
2014-06-23,SLC,6,2,123,119
2014-06-24,SLC,7,4,123,120
2014-06-25,SLC,8,5,123,120
2014-06-26,SLC,6,5,123,121
2014-06-27,SLC,5,5,123,123
2014-06-28,SLC,1,0,123,122
2014-06-29,SLC,5,1,123,119
2014-06-30,SLC,3,0,122,117
2014-07-01,SLC,0,-3,124,119
2014-07-02,SLC,5,2,123,120
2014-07-03,SLC,4,4,122,122
2014-07-04,SLC,1,-3,125,120
2014-07-05,SLC,2,0,126,123
2014-07-06,SLC,3,0,124,120
2014-07-07,SLC,6,2,122,119
2014-07-08,SLC,5,2,122,119
2014-07-09,SLC,4,1,123,119
2014-07-10,SLC,3,0,122,119
2014-07-11,SLC,4,1,123,120
2014-07-12,SLC,5,1,123,119
2014-07-13,SLC,5,0,123,119
2014-07-14,SLC,7,4,122,119
2014-07-15,SLC,5,2,122,119
2014-07-16,SLC,8,4,123,119
2014-07-17,SLC,4,1,122,120
2014-07-18,SLC,4,0,123,119
2014-07-19,SLC,2,-1,123,120
2014-07-20,SLC,2,0,124,120
2014-07-21,SLC,4,0,123,119
2014-07-22,SLC,4,0,123,118
2014-07-23,SLC,7,6,123,121
2014-07-24,SLC,6,2,122,119
2014-07-25,SLC,4,0,123,119
2014-07-26,SLC,2,-3,124,118
2014-07-27,SLC,10,5,124,119
2014-07-28,SLC,5,3,122,119
2014-07-29,SLC,6,4,123,120
2014-07-30,SLC,2,-1,123,119
2014-07-31,SLC,2,-2,122,117
2014-08-01,SLC,6,1,123,118
2014-08-02,SLC,3,0,123,119
2014-08-03,SLC,10,7,123,119
2014-08-04,SLC,7,6,123,121
2014-08-05,SLC,3,1,123,121
2014-08-06,SLC,3,2,123,121
2014-08-07,SLC,3,0,123,119
2014-08-08,SLC,4,2,122,120
2014-08-09,SLC,7,4,123,120
2014-08-10,SLC,5,2,123,120
2014-08-11,SLC,4,1,122,120
2014-08-12,SLC,10,9,123,122
2014-08-13,SLC,4,0,123,118
2014-08-14,SLC,2,0,122,119
2014-08-15,SLC,1,-1,123,119
2014-08-16,SLC,1,-3,123,118
2014-08-17,SLC,4,1,124,120
2014-08-18,SLC,4,0,122,119
2014-08-19,SLC,7,5,123,121
2014-08-20,SLC,3,1,122,120
2014-08-21,SLC,6,4,123,121
2014-08-22,SLC,4,1,122,119
2014-08-23,SLC,3,1,124,122
2014-08-24,SLC,3,1,124,122
2014-08-25,SLC,7,7,122,122
2014-08-26,SLC,3,2,123,121
2014-08-27,SLC,0,-3,123,119
2014-08-28,SLC,0,-1,123,120
2014-08-29,SLC,1,1,122,121
2014-08-30,SLC,1,-1,124,122
2014-08-31,SLC,0,-2,126,124
2014-09-01,SLC,0,-5,124,117
2014-09-02,SLC,2,-2,121,116
2014-09-03,SLC,0,-2,121,119
2014-09-04,SLC,0,-2,120,118
2014-09-05,SLC,1,-3,121,116
2014-09-06,SLC,0,-3,125,123
2014-09-07,SLC,3,-1,124,119
2014-09-08,SLC,3,0,123,119
2014-09-09,SLC,1,-1,120,117
2014-09-10,SLC,2,-2,122,117
2014-09-11,SLC,4,0,122,118
2014-09-12,SLC,2,-2,122,118
2014-09-13,SLC,1,-5,123,117
2014-09-14,SLC,0,-6,124,118
2014-09-15,SLC,2,-3,123,118
2014-09-16,SLC,-1,-6,121,116
2014-09-17,SLC,0,-4,122,117
2014-09-18,SLC,2,0,123,120
2014-09-19,SLC,1,-1,123,121
2014-09-20,SLC,0,-4,124,119
2014-09-21,SLC,5,0,124,119
2014-09-22,SLC,1,-2,123,119
2014-09-23,SLC,-2,-7,121,116
2014-09-24,SLC,1,0,122,120
2014-09-25,SLC,6,3,122,119
2014-09-26,SLC,6,5,121,120
2014-09-27,SLC,10,11,124,125
2014-09-28,SLC,4,3,124,124
2014-09-29,SLC,6,7,123,124
2014-09-30,SLC,1,0,121,120
2014-10-01,SLC,4,4,122,121
2014-10-02,SLC,3,2,121,120
2014-10-03,SLC,6,2,122,118
2014-10-04,SLC,0,-3,122,118
2014-10-05,SLC,2,-1,124,119
2014-10-06,SLC,2,0,122,119
2014-10-07,SLC,0,-2,122,120
2014-10-08,SLC,3,0,122,120
2014-10-09,SLC,3,1,122,120
2014-10-10,SLC,7,5,122,119
2014-10-11,SLC,1,-1,122,119
2014-10-12,SLC,1,0,123,122
2014-10-13,SLC,9,9,121,121
2014-10-14,SLC,1,1,122,122
2014-10-15,SLC,1,0,122,121
2014-10-16,SLC,1,-3,122,118
2014-10-17,SLC,0,-4,122,117
2014-10-18,SLC,-2,-6,122,118
2014-10-19,SLC,0,-4,124,119
2014-10-20,SLC,1,0,122,120
2014-10-21,SLC,-2,-4,122,120
2014-10-22,SLC,1,-1,122,119
2014-10-23,SLC,0,-3,122,119
2014-10-24,SLC,-1,-5,122,118
2014-10-25,SLC,0,-2,122,118
2014-10-26,SLC,0,-3,124,120
2014-10-27,SLC,0,-5,122,117
2014-10-28,SLC,-4,-9,120,115
2014-10-29,SLC,-1,-6,120,115
2014-10-30,SLC,0,-4,118,113
2014-10-31,SLC,2,0,119,117
2014-11-01,SLC,0,0,124,125
2014-11-02,SLC,0,-5,125,121
2014-11-03,SLC,-1,-7,124,118
2014-11-04,SLC,0,-6,125,118
2014-11-05,SLC,-2,-9,123,116
2014-11-06,SLC,1,-4,123,118
2014-11-07,SLC,4,-2,124,117
2014-11-08,SLC,-1,-8,125,119
2014-11-09,SLC,0,-7,126,119
2014-11-10,SLC,7,1,124,118
2014-11-11,SLC,3,-2,123,116
2014-11-12,SLC,7,1,124,118
2014-11-13,SLC,9,10,124,125
2014-11-14,SLC,1,-3,125,121
2014-11-15,SLC,4,2,126,125
2014-11-16,SLC,5,1,126,122
2014-11-17,SLC,3,0,124,120
2014-11-18,SLC,2,0,124,121
2014-11-19,SLC,6,0,124,118
2014-11-20,SLC,0,-3,124,120
2014-11-21,SLC,2,-1,125,121
2014-11-22,SLC,8,6,126,125
2014-11-23,SLC,4,1,126,122
2014-11-24,SLC,1,-2,124,119
2014-11-25,SLC,4,0,126,121
2014-11-26,SLC,7,0,125,119
2014-11-27,SLC,-3,-12,126,118
2014-11-28,SLC,3,-2,126,120
2014-11-29,SLC,9,3,126,121
2014-11-30,SLC,11,8,131,128
2014-12-01,SLC,8,3,127,122
2014-12-02,SLC,4,0,123,118
2014-12-03,SLC,9,3,123,117
2014-12-04,SLC,5,0,124,119
2014-12-05,SLC,2,-2,124,119
2014-12-06,SLC,-1,-8,124,117
2014-12-07,SLC,0,-5,126,120
2014-12-08,SLC,0,-6,124,118
2014-12-09,SLC,1,-3,124,118
2014-12-10,SLC,0,-3,123,121
2014-12-11,SLC,4,1,124,121
2014-12-12,SLC,3,2,124,123
2014-12-13,SLC,2,1,125,123
2014-12-14,SLC,6,7,125,127
2014-12-15,SLC,3,1,124,121
2014-12-16,SLC,0,-2,125,122
2014-12-17,SLC,4,1,124,120
2014-12-18,SLC,8,4,124,120
2014-12-19,SLC,9,6,125,122
2014-12-20,SLC,11,4,131,124
2014-12-21,SLC,11,5,131,125
2014-12-22,SLC,10,5,130,125
2014-12-23,SLC,6,3,130,127
2014-12-24,SLC,9,3,130,125
2014-12-25,SLC,14,28,132,146
2014-12-26,SLC,11,7,131,127
2014-12-27,SLC,16,9,131,123
2014-12-28,SLC,10,13,130,133
2014-12-29,SLC,17,20,131,133
2014-12-30,SLC,13,8,130,125
2014-12-31,SLC,13,6,129,123
2015-01-01,SLC,11,6,129,124
2015-01-02,SLC,10,4,129,124
2015-01-03,SLC,18,13,130,125
2015-01-04,SLC,23,15,131,123
2015-01-05,SLC,9,2,127,119
2015-01-06,SLC,6,0,125,119
2015-01-07,SLC,8,2,125,120
2015-01-08,SLC,13,12,127,126
2015-01-09,SLC,8,3,126,122
2015-01-10,SLC,6,2,127,123
2015-01-11,SLC,8,5,127,124
2015-01-12,SLC,7,7,126,125
2015-01-13,SLC,1,0,125,124
2015-01-14,SLC,0,-5,125,120
2015-01-15,SLC,2,-1,126,122
2015-01-16,SLC,7,4,126,122
2015-01-17,SLC,0,-4,127,122
2015-01-18,SLC,0,-6,125,118
2015-01-19,SLC,1,-4,126,120
2015-01-20,SLC,1,-1,126,122
2015-01-21,SLC,4,0,125,121
2015-01-22,SLC,0,-3,125,122
2015-01-23,SLC,0,-4,126,121
2015-01-24,SLC,-1,-7,126,120
2015-01-25,SLC,1,-4,127,120
2015-01-26,SLC,0,-6,122,116
2015-01-27,SLC,0,-5,123,118
2015-01-28,SLC,0,-6,125,119
2015-01-29,SLC,0,-7,125,119
2015-01-30,SLC,10,2,126,119
2015-01-31,SLC,1,-6,128,119
2015-02-01,SLC,13,8,125,120
2015-02-02,SLC,12,5,125,118
2015-02-03,SLC,5,-2,126,118
2015-02-04,SLC,4,-2,125,118
2015-02-05,SLC,8,2,126,119
2015-02-06,SLC,3,-3,126,119
2015-02-07,SLC,3,-3,127,119
2015-02-08,SLC,3,-3,126,118
2015-02-09,SLC,5,-1,125,118
2015-02-10,SLC,-1,-9,125,117
2015-02-11,SLC,0,-6,125,119
2015-02-12,SLC,0,-6,126,119
2015-02-13,SLC,2,-4,126,119
2015-02-14,SLC,2,-4,128,120
2015-02-15,SLC,0,-6,126,119
2015-02-16,SLC,7,0,125,118
2015-02-17,SLC,6,0,126,120
2015-02-18,SLC,4,-2,125,118
2015-02-19,SLC,2,-3,126,120
2015-02-20,SLC,4,-2,125,119
2015-02-21,SLC,7,4,127,123
2015-02-22,SLC,6,0,126,120
2015-02-23,SLC,7,2,125,120
2015-02-24,SLC,3,-3,126,119
2015-02-25,SLC,0,-6,125,118
2015-02-26,SLC,7,6,125,124
2015-02-27,SLC,5,1,125,121
2015-02-28,SLC,5,2,129,127
2015-03-01,SLC,11,7,125,120
2015-03-02,SLC,15,14,125,124
2015-03-03,SLC,14,16,125,126
2015-03-04,SLC,8,2,123,118
2015-03-05,SLC,5,0,123,118
2015-03-06,SLC,6,0,126,119
2015-03-07,SLC,3,-3,130,122
2015-03-08,SLC,2,-2,125,120
2015-03-09,SLC,-1,-6,125,120
2015-03-10,SLC,2,0,125,121
2015-03-11,SLC,0,-1,125,123
2015-03-12,SLC,4,0,125,121
2015-03-13,SLC,4,0,125,121
2015-03-14,SLC,2,-1,129,125
2015-03-15,SLC,3,0,126,123
2015-03-16,SLC,3,-1,125,120
2015-03-17,SLC,2,-1,125,121
2015-03-18,SLC,2,-2,124,119
2015-03-19,SLC,0,-5,124,118
2015-03-20,SLC,3,-1,125,119
2015-03-21,SLC,5,0,129,125
2015-03-22,SLC,3,0,126,123
2015-03-23,SLC,13,10,125,122
2015-03-24,SLC,4,0,125,121
2015-03-25,SLC,2,-1,125,121
2015-03-26,SLC,0,-5,125,120
2015-03-27,SLC,2,-2,125,120
2015-03-28,SLC,0,-3,129,125
2015-03-29,SLC,3,-3,126,120
2015-03-30,SLC,0,-5,125,120
2015-03-31,SLC,0,-3,125,120
2015-04-01,SLC,1,-1,125,122
2015-04-02,SLC,0,-2,125,122
2015-04-03,SLC,4,-1,125,119
2015-04-04,SLC,1,-3,127,122
2015-04-05,SLC,2,-1,127,123
2015-04-06,SLC,5,1,125,121
2015-04-07,SLC,3,3,125,125
2015-04-08,SLC,4,1,125,122
2015-04-09,SLC,5,2,124,121
2015-04-10,SLC,5,0,125,120
2015-04-11,SLC,0,-6,128,122
2015-04-12,SLC,2,-2,126,121
2015-04-13,SLC,4,1,124,122
2015-04-14,SLC,23,29,126,132
2015-04-15,SLC,19,35,125,140
2015-04-16,SLC,5,4,124,123
2015-04-17,SLC,1,-1,125,123
2015-04-18,SLC,-1,-5,128,124
2015-04-19,SLC,0,-3,126,121
2015-04-20,SLC,8,3,125,120
2015-04-21,SLC,0,-4,125,120
2015-04-22,SLC,0,-3,124,120
2015-04-23,SLC,4,-1,124,119
2015-04-24,SLC,9,5,125,120
2015-04-25,SLC,5,1,127,124
2015-04-26,SLC,3,0,126,122
2015-04-27,SLC,3,0,125,122
2015-04-28,SLC,-1,-5,125,121
2015-04-29,SLC,-1,-5,125,121
2015-04-30,SLC,0,-4,125,121
2015-05-01,SLC,0,-5,128,122
2015-05-02,SLC,0,-6,131,125
2015-05-03,SLC,4,0,128,124
2015-05-04,SLC,1,-2,127,123
2015-05-05,SLC,0,-3,127,123
2015-05-06,SLC,0,0,127,126
2015-05-07,SLC,2,1,128,126
2015-05-08,SLC,3,0,128,125
2015-05-09,SLC,4,1,132,130
2015-05-10,SLC,4,0,129,125
2015-05-11,SLC,7,3,127,123
2015-05-12,SLC,1,-4,127,121
2015-05-13,SLC,2,-1,128,123
2015-05-14,SLC,3,0,127,125
2015-05-15,SLC,1,0,128,126
2015-05-16,SLC,2,1,131,130
2015-05-17,SLC,1,-2,128,124
2015-05-18,SLC,8,6,127,125
2015-05-19,SLC,7,3,127,123
2015-05-20,SLC,6,1,127,123
2015-05-21,SLC,0,-5,127,122
2015-05-22,SLC,3,-1,128,123
2015-05-23,SLC,2,-2,132,128
2015-05-24,SLC,0,-3,132,127
2015-05-25,SLC,2,0,126,123
2015-05-26,SLC,3,0,125,123
2015-05-27,SLC,3,1,127,125
2015-05-28,SLC,2,-1,127,123
2015-05-29,SLC,1,-3,128,123
2015-05-30,SLC,-1,-7,131,126
2015-05-31,SLC,4,0,128,124
2015-06-01,SLC,2,-1,126,123
2015-06-02,SLC,-1,-6,127,121
2015-06-03,SLC,5,5,128,127
2015-06-04,SLC,1,-1,128,124
2015-06-05,SLC,2,0,127,125
2015-06-06,SLC,0,0,131,129
2015-06-07,SLC,7,1,128,123
2015-06-08,SLC,9,5,127,122
2015-06-09,SLC,8,2,128,122
2015-06-10,SLC,3,0,128,125
2015-06-11,SLC,10,7,127,124
2015-06-12,SLC,4,1,127,124
2015-06-13,SLC,3,0,130,126
2015-06-14,SLC,4,0,128,124
2015-06-15,SLC,11,10,126,125
2015-06-16,SLC,6,3,128,125
2015-06-17,SLC,7,3,128,124
2015-06-18,SLC,7,3,128,124
2015-06-19,SLC,7,3,128,124
2015-06-20,SLC,3,0,131,127
2015-06-21,SLC,7,2,128,123
2015-06-22,SLC,6,1,127,122
2015-06-23,SLC,6,0,128,122
2015-06-24,SLC,8,2,127,121
2015-06-25,SLC,5,-1,128,122
2015-06-26,SLC,4,0,127,124
2015-06-27,SLC,3,-1,130,125
2015-06-28,SLC,8,4,129,125
2015-06-29,SLC,6,2,126,122
2015-06-30,SLC,9,6,128,126
2015-07-01,SLC,5,0,127,122
2015-07-02,SLC,9,4,127,122
2015-07-03,SLC,2,-3,126,120
2015-07-04,SLC,1,-4,129,123
2015-07-05,SLC,7,5,128,126
2015-07-06,SLC,11,10,127,126
2015-07-07,SLC,6,5,128,126
2015-07-08,SLC,9,9,128,128
2015-07-09,SLC,14,12,128,126
2015-07-10,SLC,2,0,128,126
2015-07-11,SLC,2,-2,131,126
2015-07-12,SLC,6,1,128,123
2015-07-13,SLC,7,4,127,124
2015-07-14,SLC,6,3,128,125
2015-07-15,SLC,5,2,128,125
2015-07-16,SLC,13,8,127,122
2015-07-17,SLC,8,3,128,123
2015-07-18,SLC,13,9,130,126
2015-07-19,SLC,8,3,128,123
2015-07-20,SLC,4,0,127,123
2015-07-21,SLC,4,0,128,124
2015-07-22,SLC,3,-1,128,122
2015-07-23,SLC,4,0,128,123
2015-07-24,SLC,4,0,127,122
2015-07-25,SLC,4,0,131,126
2015-07-26,SLC,3,0,128,125
2015-07-27,SLC,1,-1,127,124
2015-07-28,SLC,1,-3,127,123
2015-07-29,SLC,1,-3,128,122
2015-07-30,SLC,5,0,128,121
2015-07-31,SLC,5,0,128,122
2015-08-01,SLC,5,-1,130,123
2015-08-02,SLC,5,1,128,124
2015-08-03,SLC,5,0,127,123
2015-08-04,SLC,3,0,128,124
2015-08-05,SLC,2,0,128,124
2015-08-06,SLC,5,1,127,123
2015-08-07,SLC,20,18,128,126
2015-08-08,SLC,1,-2,131,126
2015-08-09,SLC,5,0,128,122
2015-08-10,SLC,7,3,127,123
2015-08-11,SLC,8,6,128,126
2015-08-12,SLC,0,-2,127,124
2015-08-13,SLC,8,4,128,123
2015-08-14,SLC,10,8,128,126
2015-08-15,SLC,4,2,130,127
2015-08-16,SLC,4,1,128,124
2015-08-17,SLC,7,3,127,123
2015-08-18,SLC,3,0,128,124
2015-08-19,SLC,4,0,128,123
2015-08-20,SLC,12,9,128,125
2015-08-21,SLC,8,3,128,124
2015-08-22,SLC,0,-5,131,126
2015-08-23,SLC,3,-1,129,123
2015-08-24,SLC,1,-3,127,121
2015-08-25,SLC,1,-2,129,125
2015-08-26,SLC,1,-3,128,124
2015-08-27,SLC,1,-2,128,124
2015-08-28,SLC,-1,-6,128,124
2015-08-29,SLC,0,-3,130,126
2015-08-30,SLC,0,-2,129,126
2015-08-31,SLC,4,0,127,122
2015-09-01,SLC,0,-4,125,121
2015-09-02,SLC,0,-4,125,121
2015-09-03,SLC,2,-1,126,123
2015-09-04,SLC,4,0,126,122
2015-09-05,SLC,0,-5,130,125
2015-09-06,SLC,-2,-7,130,125
2015-09-07,SLC,-2,-9,125,118
